400 400
100 0 -424216653043470733
100 1 2463598081944241656
100 2 3296695350490444504
100 3 2819034476312692303
100 4 -2627467092654701831
100 5 711495512870345606
100 6 -6241273754124723469
100 7 9182489949398996598
100 8 -2581158956656762735
100 9 -628551329996913277
100 10 -6979740631738871240
100 11 3812930573368563510
100 12 -4015867365826699319
100 13 -2101297483313175815
100 14 1801735308094687124
100 15 6627885177246297407
100 16 7942278925358466293
100 17 2943486316096997530
100 18 -8351059293913704555
100 19 -1422739526200441769
100 20 303826758575068876
100 21 7988807054385560986
100 22 8787839233984562195
100 23 -7833052375120790357
100 24 3027990602899378496
100 25 1949890029662489824
100 26 5660652651918074615
100 27 2072292083606405871
100 28 3367864850794089668
100 29 -7945210945843552699
100 30 -4457641370268210283
100 31 2619818892930113686
100 32 -7078574342583656365
100 33 -4874415996025088783
100 34 -4507243264603943276
100 35 -5875686911787124227
100 36 -2472289873212841792
100 37 7957842201838042937
100 38 -1857982842367756193
100 39 -4450463252351097785
100 40 -6778447250018620983
100 41 5749222892862104267
100 42 -3141017999210319642
100 43 -1169147129263920708
100 44 604662362245181421
100 45 -7557180249181312423
100 46 -4239196935406961606
100 47 -393326192349142748
100 48 -7160321002732221039
100 49 4400691311885075571
100 50 -2363864255750338891
100 51 7975491159779987176
100 52 5967295680019803730
100 53 -7563959457181234368
100 54 -6841284172309551753
100 55 6911152847098099914
100 56 -7822712151599667562
100 57 8474040806227012737
100 58 -8054136942641014156
100 59 4948774590109944094
100 60 -4669724625951408508
100 61 5372086512359213077
100 62 4308941206223752605
100 63 -7916785650377582638
100 64 -2516269617360459761
100 65 7502189295170227141
100 66 -8002684551488388393
100 67 4149327704066933067
100 68 399748208977707007
100 69 8467674324884935716
100 70 -8646272195201305534
100 71 -4834775914413932344
100 72 1479724006004273375
100 73 -6674940723124724742
100 74 881344548916660365
100 75 5806546080570833123
100 76 -3135605595384255652
100 77 -6861973240276952509
100 78 -1555226379926707553
100 79 5959658252314278157
100 80 763003250406808282
100 81 3784755481941476531
100 82 -5184414791878197040
100 83 -3119660993141516835
100 84 -7173346303466565665
100 85 502787619978675034
100 86 -3941991092830462047
100 87 -4438937969960590779
100 88 6198026247852884193
100 89 -724325205601815807
100 90 8178488061190570652
100 91 -3368780423554141803
100 92 6565382860872478915
100 93 -7898210498533332149
100 94 3072422706953064019
100 95 -4377922047551557997
100 96 8726485312558196263
100 97 1968714151936230794
100 98 -8433018046401080498
100 99 -4630160177837056004
100 100 -3253475596516073171
100 101 -2785621931771246097
100 102 -6945742000826074455
100 103 6086261985650277697
100 104 5730353894648543592
100 105 2132438766096164070
100 106 600657400341928419
100 107 -3147397656646454085
100 108 -2056174924113820335
100 109 4220195445115523707
100 110 6260306052124304931
100 111 5573613804350134368
100 112 7706582849225882434
100 113 6971507573016309282
100 114 -547483287932919303
100 115 6233631757080855706
100 116 3635617554060976596
100 117 -6938261572632147351
100 118 2850821412788180249
100 119 2103562485768466615
100 120 5976089538745365903
100 121 -7967065116029531081
100 122 -6077890614062102752
100 123 -8067060544781488789
100 124 3212172817425282224
100 125 -1600493518916100816
100 126 777440290946048971
100 127 7047237254548022198
100 128 -4403279238822453560
100 129 -8411290901568643711
100 130 -5143994059137414865
100 131 -1819388177914429212
100 132 210177873704324858
100 133 -5335957557448110757
100 134 9121807295130180666
100 135 2387504844247004436
100 136 6105984280126143878
100 137 -5080315484226105879
100 138 -5998292224428845254
100 139 2422274643315543278
100 140 4944568790842043049
100 141 -3688512902479476476
100 142 -8655572232327455455
100 143 7829921988248070669
100 144 335728644697127587
100 145 -8725772741508756302
100 146 3193256814014539251
100 147 2313085139514422182
100 148 1411718689145613876
100 149 7268668724346162689
100 150 -7741133426675883004
100 151 -1905540372503113851
100 152 -157145392470571086
100 153 -7364604515426056294
100 154 -7767692323194631999
100 155 8371329444799563288
100 156 -8537509836419115230
100 157 3056875464417810852
100 158 1128034138603280367
100 159 7417753236586839524
100 160 2662761863611631790
100 161 -2255735929125175064
100 162 -5424342459391390663
100 163 -2519302170911398257
100 164 -213973849252885536
100 165 284106082224103943
100 166 -7587880380292614439
100 167 -1275685145645413303
100 168 3241440178780226221
100 169 -4113403448539811063
100 170 4035435608345661961
100 171 1807898748912567155
100 172 8112003966113891245
100 173 5850003482848823548
100 174 -9170000845137331599
100 175 -2475871710569683020
100 176 5129213795454810366
100 177 -7420046353991618634
100 178 -3000527536400766693
100 179 -7000057873907634582
100 180 8480188160818782165
100 181 -3162892380074974076
100 182 1533404806838352614
100 183 -8148417558228830584
100 184 -3910229289701846112
100 185 8779519703509832515
100 186 9146883069196105987
100 187 -2051637879906943851
100 188 5197474791979672174
100 189 -4897902025256680712
100 190 -3693209949765873931
100 191 7405360117098517276
100 192 216425794528532034
100 193 1766140510357298464
100 194 -1648337565477696643
100 195 4354161904525015019
100 196 5751114963730398572
100 197 -2090234113114030004
100 198 -4933832796118595317
100 199 -4299363192792457734
