400 400
0 0 5207444504261629373
0 1 6126197123209920360
0 2 -7029003791892714590
0 3 7020468173750322600
0 4 -9055604953675262977
0 5 2625290652237584237
0 6 2259855260202498525
0 7 -515520980380419984
0 8 -214233262076488645
0 9 -4548066420122000246
0 10 -378220510484613878
0 11 1257802560297054857
0 12 -7240059530469776607
0 13 283351738570993264
0 14 -5133427093085289767
0 15 -3220349861992070050
0 16 7425171543182646661
0 17 -7736861524620794477
0 18 -7507439145949159233
0 19 -5410452050345281691
0 20 3046668812119350588
0 21 5643613587890228598
0 22 -7284558957236131935
0 23 -4496955678592845512
0 24 -4305335117563999457
0 25 4417235165658545588
0 26 9126462062832180997
0 27 -4605061757123283924
0 28 2223346599951804126
0 29 -4528982692063039231
0 30 -2345978762346901466
0 31 -531871358382039711
0 32 -7731805669428049770
0 33 -7173474530937397852
0 34 3044109914856875647
0 35 1363531660298107738
0 36 1173559600290030164
0 37 1720428485803947626
0 38 4161995333132656201
0 39 2970858425823096174
0 40 -1877217411032606846
0 41 -456453905444876156
0 42 -3895570636921032844
0 43 -7904373817080514246
0 44 -5171177843424570009
0 45 -2165336916619853221
0 46 731853910171305322
0 47 -2628302770293734762
0 48 2256117182419848926
0 49 -3464912652811762513
0 50 -5391361374642723349
0 51 -4229612080531966527
0 52 1639097114453428140
0 53 6290631161230167054
0 54 370444957815575168
0 55 3448497886671865593
0 56 3575594356693647712
0 57 2347955786856432900
0 58 -6696015698295077591
0 59 2540041714891719380
0 60 7424726095715195754
0 61 4305688534572568068
0 62 -1372939386985943118
0 63 -6303593258928818384
0 64 -1563914934044091409
0 65 6539449678487542673
0 66 -7114481904691117369
0 67 4431102940824502864
0 68 -842670027734820226
0 69 7433386280423717129
0 70 4014904672427396256
0 71 3506088833194614720
0 72 5018624175007326559
0 73 -6307916185180567952
0 74 -3058342012825894136
0 75 758027156975598918
0 76 6575524102859390725
0 77 2727097933780654794
0 78 -2985699058640824651
0 79 6575110721419221936
0 80 3464440954080096976
0 81 -116680994349576987
0 82 6834878536999050874
0 83 -791103494707424192
0 84 -2923874894358480827
0 85 -402771623027594984
0 86 -8996886490979611534
0 87 2266917260572334758
0 88 3318856899557730289
0 89 1378383365901339148
0 90 -5917252954939729265
0 91 -7664254486816995749
0 92 1865674897946120695
0 93 1863959643808502565
0 94 -3094220636912180269
0 95 1738129799866933723
0 96 -5557674978436920603
0 97 8659274817901253358
0 98 3486649868761557864
0 99 3932966846270715086
0 100 8696989280960775781
0 101 -5351708208984314834
0 102 -772513295028780139
0 103 -4387586967059597500
0 104 8436974983925922519
0 105 2161840934223902463
0 106 -1986462726705769861
0 107 -6438241598705901490
0 108 -8611068555374816595
0 109 6630550626671138085
0 110 -5149193923839198211
0 111 2080902267956393216
0 112 2484894697941684648
0 113 -7690186993776048559
0 114 3065806362632773112
0 115 33553443972860572
0 116 -417208981380393439
0 117 -7607774602838337902
0 118 4404629977573616084
0 119 5129220664847162109
0 120 3761362578001939975
0 121 -5678003217141392863
0 122 7897047479466093239
0 123 -693602361588739892
0 124 5968036674868233210
0 125 8682150698813810107
0 126 8846389643188768790
0 127 -3214836751585580483
0 128 -1404486051972939227
0 129 6853825187993022337
0 130 3455518440855159004
0 131 3591829076740660838
0 132 -7271164095699107177
0 133 -4459669296760068990
0 134 -7184315269884669799
0 135 5368118876940235602
0 136 2970616309490112741
0 137 8386922047127829170
0 138 -8406250439004961708
0 139 620364111630261586
0 140 -822744003123685750
0 141 -367940191090404604
0 142 8010752728462276064
0 143 -1944310828001842868
0 144 -8876296311976434272
0 145 -9176421598234741529
0 146 -7257079360502976980
0 147 -1947916641594228029
0 148 -3030629846550834227
0 149 3470086534623859903
0 150 -1849294624561403054
0 151 4362839113090344187
0 152 -5861026481058269513
