400 400
200 0 -453060809277574653
200 1 2041387097217285531
200 2 -920104123664293945
200 3 1085857881355262955
200 4 -2731534333238308845
200 5 1128026721389269654
200 6 -8192655406512022226
200 7 5120400702930836214
200 8 1030189217154631744
200 9 1582051490975199280
200 10 1445197516212079754
200 11 155994030906587938
200 12 -5584468888798982085
200 13 6134658205317551028
200 14 7472784945095405593
200 15 759939625736688969
200 16 135785302606259767
200 17 723800186060676743
200 18 -5710179955565455269
200 19 -585178958738550462
200 20 2807250244448312645
200 21 3744528310303210170
200 22 -7456987425752176813
200 23 -447257840187931610
200 24 -1888009239260602863
200 25 -5306960146716493577
200 26 7368801256293895183
200 27 4415053410672484155
200 28 1914756443245890249
200 29 -3934204020447238985
200 30 -1199906709294637539
200 31 -6756624081212870136
200 32 -5985735093865512788
200 33 4607159644720289565
200 34 6746262986982179404
200 35 6135855287593846177
200 36 -7029208620410347450
200 37 3299482784567423544
200 38 6405234017037648400
200 39 8374662642753103519
200 40 -190905092326066562
200 41 6902027991874297996
200 42 -3561929802265316910
200 43 -8140080761008553536
200 44 9055527430516022661
200 45 -2060788267154318448
200 46 9005987666906932226
200 47 -2231920431285070367
200 48 3463439199576084112
200 49 -1171889537454448555
200 50 -2673456407330523994
200 51 -5736517810536330697
200 52 -4824805085597113176
200 53 6648901029234824519
200 54 5310499452367220879
200 55 2003518540964115387
200 56 1027073458852361254
200 57 -6478050257844510188
200 58 2947688809253314432
200 59 7326481781901648216
200 60 -6549939449242393663
200 61 3498649332107023285
200 62 7661013241245477916
200 63 -4254240357116919299
200 64 7541389398924394221
200 65 -678981750181582656
200 66 2071053849322481751
200 67 -2839816119201186241
200 68 -3869304120419008877
200 69 682728538814159563
200 70 -4429516898103476124
200 71 -2365719585606004990
200 72 2260339472345066707
200 73 -8025836736944928708
200 74 -8988434735388815849
200 75 -1336001883995046680
200 76 -6256109402629822629
200 77 -1189931606221608838
200 78 1229530626964455367
200 79 -6736543023376524455
200 80 -2574540248674644052
200 81 3532512702378804703
200 82 5427809151873690028
200 83 -5952901467792829498
200 84 -3320866422632225638
200 85 4056631550817290661
200 86 -5771259977649943749
200 87 -5583451151981567668
200 88 4681759808924590297
200 89 -157042166678360760
200 90 -4106447185607667894
200 91 1076020189075304087
200 92 -9063153126900479372
200 93 1743633319630761266
200 94 7096653220986610
200 95 -2918717929936348079
200 96 2558886961822145831
200 97 1818022943592661762
200 98 2368960236639093712
200 99 -1948204344450574125
200 100 -3098839262691532516
200 101 -8543321329543305159
200 102 8878687822515672682
200 103 -6293355614752925140
200 104 -8789156638238161833
200 105 -7444689904219311514
200 106 8294198193730223641
200 107 -7196425431052983232
200 108 9207637071848504883
200 109 -1877380294753434693
200 110 8904670944155226941
200 111 -8829631728327973038
200 112 -4723038809162807459
200 113 4532287304570917558
200 114 1735985311939911904
200 115 761027545989233180
200 116 5358499685008718848
200 117 -8383378514870843262
200 118 -688933125128580788
200 119 3122807186881556258
200 120 4317245509375948367
200 121 -1630002443842873842
200 122 -8076588269204827256
200 123 -4019818141205462631
200 124 -6977782100113883583
200 125 -699513611526985535
200 126 6585675042129939986
200 127 4983434781359028336
200 128 3449546581303153073
200 129 8375999906114990382
200 130 -3974006192061890021
200 131 -1847434964191415807
200 132 1758044171099508225
200 133 -1748278244315756799
200 134 6760494415585526657
200 135 73862436323489969
200 136 7666626398617607407
200 137 -3466069331077956402
200 138 5362251608118090214
200 139 -1341290005917384878
200 140 -9047192814717545385
200 141 3981035340754439174
200 142 -6381541871870865174
200 143 -5213409508674808646
200 144 8971327151311811099
200 145 8934278483922861083
200 146 -8954796517124971152
200 147 -6910159546261754862
200 148 3073891502987853394
200 149 -875661666554762021
200 150 198187086875784371
200 151 -1594115803860646187
200 152 -2747748739502292596
200 153 -9093332695734079720
200 154 3145868359437047959
200 155 -5825856785157632745
200 156 3570893843901267347
200 157 7880079904197160319
200 158 2127254111334916490
200 159 2359778931577511614
200 160 -6051200645603604101
200 161 -4266047225757324174
200 162 -4114323608986361124
200 163 2824953190705080689
200 164 3916522482778671352
200 165 497208641546601252
200 166 3261999270141470629
200 167 8747064423978212597
200 168 292202189712937967
200 169 3577367149276163429
200 170 -222216359453765968
200 171 5964871810108419182
200 172 8999261357541749406
200 173 -7439834386748288547
200 174 3495597479618533343
200 175 -4787660879009202161
200 176 8669086465493648417
200 177 6264839342307305715
200 178 1202878549773816990
200 179 1926965380472338073
200 180 -2421235568266163548
200 181 -6264179574092567867
200 182 -67879140056753914
200 183 471613385525876616
200 184 7834998770445482714
200 185 -7947351321805720071
200 186 -3922032816002008930
200 187 2306222106720372271
200 188 -517087227905798044
200 189 -1159724786600302703
200 190 2372629499615222675
200 191 -7416752436807284024
200 192 -764020848622802355
200 193 256201200926707251
200 194 838053117199535819
200 195 551165862038097976
200 196 437999342115988253
200 197 -1577851736828795862
