400 400
150 0 -3146135223045048284
150 1 4288905168190281809
150 2 -6317039735536460303
150 3 5127192023658272009
150 4 124663794418951913
150 5 3125614636928490217
150 6 3388265554699312787
150 7 -1371462661018095537
150 8 -5600602701003166518
150 9 5092277140945438721
150 10 -8662759918494644987
150 11 4978378119841367573
150 12 7367053660538277704
150 13 2637570274250463534
150 14 4666739672793825776
150 15 -7785064870131292686
150 16 -7731237752591783045
150 17 4799169009943628539
150 18 -6721597894753109641
150 19 3778670842402564018
150 20 -4944525147636484085
150 21 8887659100437254255
150 22 8653271779149813104
150 23 -4017353195489323712
150 24 -5965270807223441437
150 25 2709974822719096698
150 26 -8948658848162810925
150 27 -9022443759860520734
150 28 8454414266070615188
150 29 8532861980427872206
150 30 -7310406721678920929
150 31 2618393681488332965
150 32 5095911717554564489
150 33 -6826909759727056684
150 34 -1741356504810409006
150 35 4760079924344135737
150 36 3985040786656113006
150 37 -753211326099132617
150 38 2806948372826430442
150 39 8319397857144024599
150 40 2767347747735374112
150 41 -3562849947418219836
150 42 -7242512097845492087
150 43 6444239046719920112
150 44 -3753467456345202828
150 45 -6417220371830947198
150 46 -1059411170974110936
150 47 -3804512837348059412
150 48 -7088971184112770952
150 49 -3816327222246816236
150 50 2178815062012771062
150 51 816148299132284640
150 52 5817687092773733417
150 53 -2574053144017276657
150 54 -6771433861182918759
150 55 5388672089767976865
150 56 -8199420135056691477
150 57 -5176134859493299063
150 58 7923926860761871099
150 59 -9135789490270639366
150 60 -3627504242345853112
150 61 8030884573173376634
150 62 6801106443477409958
150 63 -4765486195016739613
150 64 -6206938154699693616
150 65 3293796520073759206
150 66 8419406579554979532
150 67 -7358740467109784140
150 68 7916546909584929840
150 69 6681366468713414235
150 70 -2947907257389678976
150 71 1089100806883960750
150 72 -6719859440794275334
150 73 8430747065824945068
150 74 -9046349181755628139
150 75 -5996462812121816164
150 76 -6338428370581720982
150 77 5976788993129093932
150 78 8013843679619202163
150 79 8080103113601164722
150 80 -4559044841949117566
150 81 1551278580474642739
150 82 -7608194491480194051
150 83 -1676042447062062954
150 84 3926366454635694025
150 85 -2291983649083237627
150 86 -6220542219209684708
150 87 -7152776952819028322
150 88 -3209454394536293916
150 89 1237442322121451610
150 90 2539305942750932073
150 91 6578675901405609996
150 92 387228761536155202
150 93 1168546034246609462
150 94 2724305380847179457
150 95 3936200105413768587
150 96 2721407535394685948
150 97 2336589948596042703
150 98 -3894501994695651974
150 99 -8199289473848220208
150 100 -8699817677392113565
150 101 5276790725668486796
150 102 -2411974918640505888
150 103 -271501371640246896
150 104 -3260321701607977233
150 105 222305354319852032
150 106 6541952287770633151
150 107 1778941447266080049
150 108 902402719554835835
150 109 649496584333570538
150 110 8504965313203419317
150 111 552271915348411436
150 112 -7640914703734552665
150 113 5864143200235712101
150 114 7767331596340828428
150 115 -1118303144171171721
150 116 242337199629273781
150 117 -4695486479379070621
150 118 -6046617652965651696
150 119 -8512048218544931729
150 120 5505308188862375641
150 121 6509292599930824070
150 122 6044317375869302379
150 123 -2886903066502819089
150 124 1081809822565699451
150 125 -6896747121551816790
150 126 2705343449899380019
150 127 1041848596545585876
150 128 -82689431212652803
150 129 7082855796178558949
150 130 1355090620995272989
150 131 6801827088819587064
150 132 -8752326340175912261
150 133 6128253386901273856
150 134 -3777306306035630177
150 135 1683638724959510390
150 136 7795382304580138633
150 137 -6307284974105770725
150 138 5907264642139831016
150 139 -3270264098750385449
150 140 -3373606941302527100
150 141 5743155488226575651
150 142 6365983691102990230
150 143 528844650962406101
150 144 -8671052631717778539
150 145 7975511896811401130
150 146 5853992190232719722
150 147 -6439601740912220767
150 148 -295165888366951963
150 149 -5582717485714656392
150 150 1836809796963065859
150 151 -2298421754602578996
150 152 285599031938100515
150 153 -4891562108112980366
150 154 2977303073256459751
150 155 8336778627023233847
150 156 -1497529965378608011
150 157 2387350380574961815
150 158 1738877136210115125
150 159 5744915268325155641
150 160 -4321731547147397238
150 161 1748950035521352541
150 162 -719878693024998903
150 163 105378157165322327
150 164 -3523597420052626748
150 165 -1118616290706124602
150 166 1033624373037634214
150 167 -4565297717772080013
150 168 8004501541454619992
150 169 2260557481685837791
150 170 -2251196278697772906
150 171 -2891545028726016916
150 172 -2247497224837285636
150 173 -8044407997080547629
150 174 772105925033652860
150 175 -3414579266382737158
150 176 -1204360046841388834
150 177 8640870433904705818
150 178 4488500659195193491
150 179 -3027736761385358750
150 180 4451916314875110676
150 181 -2425322272500601103
150 182 -2608343384525018209
150 183 -1906394860084728188
150 184 -6499825020488442130
150 185 2434022759925680111
150 186 3819895353979030865
150 187 -850111150669296203
150 188 8365054720246521624
150 189 -799826614784024746
150 190 8105152572608349623
150 191 -3752253369093336950
150 192 5835439165791394838
150 193 4227031198775205114
150 194 -6100406231654742675
150 195 -2407429413884093814
150 196 6601442285729827732
150 197 7565019215087720556
150 198 8407006431328760029
150 199 1854593485385627706
150 200 -4965307423358475408
150 201 -1551412378631348837
150 202 8490286749871996685
150 203 4408721336589856779
150 204 2037640147729594725
150 205 2393064203107275465
150 206 -5474123453543730871
150 207 -7125197161333528014
150 208 609460213799437452
150 209 1440651926799206938
150 210 -5175866489961402236
