400 400
250 0 -7153797849532823771
250 1 -8679082362284712417
250 2 4374727688327990923
250 3 8639244300907582898
250 4 4447576983210355272
250 5 5690327238461553221
250 6 -3299219079974439945
250 7 -4281506142144872155
250 8 -4656338980712447332
250 9 1042609214345349327
250 10 1081721083033127694
250 11 8397666726623456995
250 12 -771160890406304086
250 13 -8186938647820425301
250 14 2400390585993172399
250 15 3269652373181869311
250 16 -1084730876546260094
250 17 2890079742912392355
250 18 2833358349540128184
250 19 -8939645076255666257
250 20 -6343945292415687732
250 21 -2970783543808896569
250 22 -1752485676569500882
250 23 7889549583320909141
250 24 2179928921890899837
250 25 3557021055109641318
250 26 -4746890355161072308
250 27 2954029719256185301
250 28 5571007373521219605
250 29 5226154467939547687
250 30 -341007577067746800
250 31 4192358723035988273
250 32 5659597743195042437
250 33 7501908954185141423
250 34 -9084086102666605861
250 35 8883023177020164373
250 36 4860030002323253755
250 37 -3469403513685177403
250 38 -7931466151948771544
250 39 -7403955386162818031
250 40 -5370964206007846279
250 41 -5625073593446256260
250 42 5722667898005029266
250 43 302404308412253879
250 44 -4456594185575149475
250 45 6049205220083103733
250 46 -6081159600253351726
250 47 5023718209953298349
250 48 8272500858195251725
250 49 -514046115490309032
250 50 2589029666927323448
250 51 -1271970096212166016
250 52 1101233439003579025
250 53 404074752200266545
250 54 -8027318338769294281
250 55 -5319097020579042323
250 56 4097289405426764667
250 57 2877319806281750513
250 58 -8747013429079379611
250 59 2019496531734131721
250 60 2582529478868666701
250 61 6774313362149110339
250 62 -8445300220058011529
250 63 5003909242623247396
250 64 -1418275115269487195
250 65 -1670463702990606783
250 66 -7330694981824591421
250 67 -4555290126862712321
250 68 -4735383923790445425
250 69 -5543921739969640682
250 70 -359123601413350205
250 71 8108835607666402455
250 72 4074846417338880367
250 73 7862847734683435057
250 74 6606322632229041325
250 75 2762866109071669719
250 76 7033097113292453284
250 77 -7131065527770104683
250 78 4113889278229867496
250 79 3486826844609666202
250 80 6405810633193156077
250 81 2598517831442055779
250 82 2862479737473638725
250 83 -7561169606870030097
250 84 -4603386745314326356
250 85 -4157588859006654474
250 86 216147206938918854
250 87 2916270474234656922
250 88 -4064039206712969518
250 89 -8243006616692732635
250 90 4006864610543458909
250 91 4363193647111702485
250 92 -3283826615399158752
250 93 2187101429814963434
250 94 -4814680951773896221
250 95 3115027161659944426
250 96 -5701117446971027054
250 97 5986081843660916543
250 98 -7835415614950223928
250 99 4411050325444009309
250 100 2424794121868051771
250 101 -5652838177314097555
250 102 -5952408366490357506
250 103 431978927580563287
250 104 2833140807832064828
250 105 8534062113123759697
250 106 7739747822337497330
250 107 -2787647128578658025
250 108 8036548822497294520
250 109 -9087363073201840047
250 110 -2228238024600092856
250 111 -5061302800629913001
250 112 -6343363534387934644
250 113 -7395592909877458135
250 114 2710487951187668671
250 115 -6462358282526298874
250 116 8772116737321304529
250 117 -6977467123017187353
250 118 2864777444354788651
250 119 -7657276527976829524
250 120 -1350255043810960952
250 121 6610600071832968114
250 122 -1391202379749312346
250 123 4745874798089226260
250 124 -7032224012170862055
250 125 5171415344172693834
250 126 7519061955371433899
250 127 -3279559749648428424
250 128 6070814027177835186
250 129 -7763328465905582845
250 130 -3267998528659048535
250 131 2040161365327121484
250 132 2540723968464805198
250 133 -1475307741074639803
250 134 -6153651993396040962
250 135 -6886344823497963567
250 136 -1779752373171248382
250 137 -2708045464162602601
250 138 -8871003254613861773
250 139 -7100183673463572761
250 140 -6058188887223418968
250 141 -7615319752003277992
250 142 -6865454577347171009
250 143 -8165418136371030124
250 144 -4747008187694419089
250 145 5543077752787167855
250 146 -1274163841376468684
250 147 -4596864845199763015
250 148 1752312565880681141
250 149 8720064866739239397
250 150 -1718817924276591382
250 151 -1936166919686851492
250 152 -4367785841885111008
250 153 3675166124959862184
250 154 8149946898269361915
250 155 -8222131378765759356
250 156 4930967650612618880
250 157 -5982191891777688224
250 158 2816439678179948410
250 159 -4615054688607133788
250 160 -1836592029939079610
250 161 3299779332405451269
250 162 -3648141872249543188
250 163 -495091492215333099
250 164 6946849818289111353
250 165 -2702865387974335868
250 166 -3472214615799853240
250 167 7524644943719621115
250 168 7723295610439851773
250 169 -6838616384180305314
250 170 190401651056530503
250 171 -1306976248541791383
250 172 -1361655665067328990
250 173 -6260901876924883327
250 174 1865196315364035978
250 175 3783658563510558499
250 176 -2643081415140202369
250 177 -9080739728026936980
250 178 -358109404180957799
250 179 1539482430970742783
250 180 -5159089293183861922
250 181 97188184235953494
250 182 -2086600094509113977
250 183 -1412419292256217399
250 184 -6426694336439870102
250 185 -6171964114982235052
250 186 7344845759269035763
250 187 3735321673196061355
250 188 822087121081592567
250 189 7860820899411846570
250 190 -5980598106027509584
250 191 9053127024506737793
250 192 476754094308892513
250 193 1956082597482307030
250 194 116017681462563968
250 195 -8761952770298260837
250 196 -2765364649414206113
250 197 -6241517215763825581
250 198 -1399527550899717299
250 199 3399743066823588817
250 200 1590470858218167206
250 201 -8886490420801238470
250 202 3831008282442347238
250 203 -6129551519369839618
250 204 -5388205734033475373
250 205 -509559574682287519
250 206 -2305321297156287088
250 207 -2153820074251097325
250 208 -8437415271161150713
250 209 1631387702887937491
250 210 -4127345719123607146
250 211 145647990710543201
250 212 6834244831888052751
250 213 -1813696273128287601
250 214 8509101959419265627
250 215 8029440050180290204
250 216 5716558839431306542
250 217 4424732752088492384
250 218 1703094887647287838
250 219 -8071460590138764773
250 220 -6384075728706464783
250 221 7245716994413669630
250 222 8624329715997171710
250 223 -7283838017239053200
250 224 -7698218177546611223
250 225 -782574753484228260
250 226 1983197533390029571
250 227 -925591696370952051
250 228 4318476949749596318
250 229 -1740512315212260019
250 230 -515000370942288695
250 231 -5047550864875327977
250 232 5744565933809966858
250 233 -5006934358981690229
250 234 -2907760970311548657
250 235 4448930872010984855
250 236 4008195622460277526
250 237 -3327766797108431990
250 238 -2832717288694907933
250 239 -1334503477785200922
250 240 -5165778610447258534
250 241 -1033036504605424655
250 242 7053027109231734584
250 243 7533683222956505394
250 244 2418691356599647714
250 245 -7478973834787974915
250 246 1029662545176704783
250 247 -9098926498687293490
250 248 -2844852680248428991
250 249 -5866425157626775003
250 250 -4766242325827410212
250 251 3415197636945473213
250 252 5821023589431534587
250 253 -7657540285901816421
250 254 -2571341975897242522
250 255 -1283937562904867628
250 256 4283275114113130744
250 257 469196826160644015
250 258 1318264919119997809
250 259 3858918217584526314
250 260 -4277330975342050228
250 261 4406906725534974185
250 262 -1021103587261206480
250 263 -6009968760254191761
250 264 -6856399271776398445
250 265 -4822032820278696169
250 266 -2881342601995691127
250 267 -2743429245584073127
250 268 -2514767364629346842
250 269 3401692494913427360
250 270 -428846351384412294
250 271 -7391223223950308576
250 272 6274981509222305303
250 273 -9056007222877089958
250 274 -200313887370203926
250 275 -3878981477642621839
250 276 -7840635422266026578
250 277 4728030062335184766
250 278 5097672873616803382
250 279 -3080117065008873665
250 280 8011078355012421359
250 281 2388149598488820854
250 282 -5511810913697597094
250 283 -6401573648807872608
250 284 -4843181751147038113
250 285 -6427359143357431341
250 286 -2861252981620571014
250 287 -3002585694589005469
250 288 -7674090916841998251
250 289 -1256145858141885835
250 290 7070355251818344297
250 291 2253929337742503035
250 292 4615370267757842324
250 293 5412009628329138414
250 294 -919591268541393133
250 295 -5845300687130457943
250 296 -3389727355808744678
250 297 -4838389766139979874
250 298 1662564330553316443
250 299 -1642469429615012422
250 300 4939446147902534891
250 301 -7613949779019537439
250 302 -2203290635920761580
250 303 2846770044919773360
250 304 4449664527268991321
250 305 1070703836631766821
250 306 7734587353899211243
250 307 5730282699831057778
250 308 8966176044682648467
250 309 -1891736669546952136
250 310 5810310356322950995
250 311 209499746829252132
250 312 -3126481933803801238
250 313 7618906746023482282
250 314 -8646618322821336890
250 315 -2626756003938082820
250 316 -9143225758169917884
250 317 -2117290305302761097
250 318 -4837586931645288465
250 319 3979926676860394237
250 320 -2633109632879844532
250 321 3913145412324835731
250 322 -8917406742445045657
250 323 2980047495245866094
250 324 -2848553389579289425
250 325 -9101167486716194933
250 326 -4925523325429390938
250 327 -1269557299227576464
250 328 -7492915306862672326
250 329 7334475700380089155
250 330 3728532023108518545
250 331 -4835636268870903611
250 332 6332834608534806363
250 333 8175727300371112055
250 334 8678093845106081029
250 335 -4796694748656075233
250 336 -2464919074839647700
250 337 1572780295934156518
250 338 6717186252328318332
250 339 1366645287363201762
250 340 1218729546253584853
250 341 3242424462686067032
250 342 7160465216870701825
250 343 -3557983042107641496
250 344 4020662971404346502
250 345 -2803252044198869139
250 346 328897513192770314
250 347 776174812611757307
250 348 8339890404551536282
250 349 7458983793425744442
