200 200
150 0 -1666697357776523352
150 1 -6930544501693475940
150 2 -8497084757100471499
150 3 -7624194962945365987
150 4 6367725540155521666
150 5 6027036957006351876
150 6 -2370231140365174177
150 7 -4635803646311554849
150 8 -587425311976239482
150 9 2694120858854907469
150 10 -7445078820879129541
150 11 -6161813307331946321
150 12 1141015057329008914
150 13 -5830577231658960994
150 14 8927248459847777947
150 15 3880169753140100308
150 16 -9127673010042471821
150 17 -1083638324965423046
150 18 4278300435533891534
150 19 5036854202457642105
150 20 8360192676954796
150 21 6941640655271132700
150 22 8040804039212239163
150 23 -7325039656288349753
150 24 -250627477735146913
150 25 7953294048516089994
150 26 7153223271099569925
150 27 -5830849582541525603
150 28 -3015090425728468193
150 29 4149024107645207263
150 30 227181902444645816
150 31 -4952343479687907579
150 32 -1945901980275736036
150 33 -1871904284828332013
150 34 -3374378575458790038
150 35 -5490108289956453261
150 36 -5984771196473382693
150 37 685456895496477185
150 38 -4491117467208909609
150 39 7329466658563730869
150 40 7135640696791284490
150 41 6649549674022350736
150 42 -1438915974845270675
150 43 7285892397833163295
150 44 6038869668046068514
150 45 -6414033549542364597
150 46 2951381782712853209
150 47 7666529585513313630
150 48 6795550410151227386
150 49 -7944033629783453535
150 50 -2433175717163156017
150 51 -7285751736065934475
150 52 -2493579216759070492
150 53 -8190729364944845054
150 54 371364130561891794
150 55 -1751715448621290831
150 56 -4869961097750521553
150 57 9066302426412198981
150 58 -8617613990831967095
150 59 -2518898217475677782
150 60 -8838015931024246218
150 61 6594418022146920170
150 62 -6873816270493229903
150 63 -4289197596762573065
150 64 -9168853141677042075
150 65 -1621512891417248717
150 66 5483220043481118637
150 67 8417860189249664390
150 68 5973696747792254049
150 69 310102177814000030
150 70 6333709311743920194
150 71 5052540918710527359
150 72 -1108273877428403582
150 73 -557496903301403115
150 74 -8247630990345677646
150 75 810043554285410337
150 76 4039411578019411344
150 77 5996467229954521715
150 78 7668934197963775350
150 79 -4514118578828515484
150 80 -6588971916621848311
150 81 1788417397728280122
150 82 -3087741676167719046
150 83 -540927460818600562
150 84 -3189563845532901104
150 85 210382969629885817
150 86 6009209066416992911
150 87 8923703560885051641
150 88 2584183466190935526
150 89 2862266576070611288
150 90 3119056089185532192
150 91 791357200258549637
150 92 -7434069918185401356
150 93 3064598604872523740
150 94 -6305549560371658092
150 95 7624823999965174397
150 96 -6958739537979793706
150 97 -42306548283223595
150 98 -6842681281811011782
150 99 3171951198138523845
150 100 -2626608093701505976
150 101 9113749287110104590
150 102 -5017644582968302077
150 103 5257230404973916450
150 104 -2723406102271957256
150 105 4302348424726836403
150 106 4679268483281696028
150 107 7380153723396569237
150 108 3513655855194362758
150 109 -3781739242433260556
150 110 -2106470858215973054
150 111 729107998896419906
150 112 8003708581256447996
150 113 -3119695675574330832
150 114 -1215998459903800283
150 115 -6913892078056163732
150 116 -1152906563318430583
150 117 -902208002197867
150 118 4111072952540786451
150 119 -850027132428055813
150 120 -8791767169269568023
150 121 -1093377117687442023
150 122 3634398295371843555
150 123 4396440132185939252
150 124 -1301008787194806696
150 125 8029957201371148823
150 126 6546965714508469345
150 127 1946937866841647237
150 128 -797547265308751444
150 129 3978537510433263318
150 130 -9186670829279640343
150 131 4995177419238446974
150 132 963067069855059156
150 133 3200970002971302556
150 134 386255337807150864
150 135 2608308988167047125
150 136 -9196641552734200857
150 137 3493749140215213521
150 138 6011977595955741896
150 139 -2405474318473761149
150 140 6089522967558480504
150 141 -3676633182726521935
150 142 1151674084474689811
150 143 -7203088499936553386
150 144 -1956787341821031935
150 145 -2931560027622594322
150 146 2830473858363373794
150 147 7561949475598875778
150 148 -4125916149977962023
150 149 -9111450268846627409
150 150 3420466784236131465
150 151 322271850913066688
150 152 -6026833233750440819
150 153 1562574462285714919
150 154 9074587935812257443
150 155 8717781493598389461
150 156 -8319816965860693077
150 157 -48580832000397820
150 158 -8471062921338534745
150 159 -2420402692980735578
150 160 -1196038559679064812
150 161 6248344867090820189
150 162 -5055214155598780660
150 163 2211588664287491842
150 164 6357965207698222745
150 165 -8821886602942352947
150 166 -6625276721452886796
150 167 -6966210290310634918
150 168 8441203981642948790
150 169 -1425601596110407432
150 170 -5100709761333908532
150 171 2397150793310701339
150 172 4771198199923910653
150 173 -6629832459442883482
150 174 8048748752806488849
150 175 -3440421758929626657
150 176 4501946930318420775
150 177 3247637032115895894
150 178 2143119744622558583
150 179 -3536189403937028630
150 180 6830614826362931745
150 181 -8146867609386028138
150 182 2257073445407897174
150 183 8771682943186959724
150 184 -1335979850073341510
150 185 -1219406408667982599
150 186 143912763144101929
150 187 -7173913831144943239
150 188 8416991638467938508
150 189 -8268309049632903125
150 190 4193473410612436765
150 191 3906150222228259223
150 192 -6520029484830179435
150 193 -204813061104942304
150 194 3446417672645111797
150 195 7480174345039358172
150 196 1326134303540400568
150 197 990957843272431312
150 198 5160758770774206877
150 199 -6171450970437987379
151 0 7464014419603021090
151 1 1481473282433017249
151 2 8680957407606106453
151 3 5703335206071437882
151 4 2141769300232310953
151 5 5513683389484638893
151 6 2125798727453647685
151 7 1512207955070428762
151 8 2711256364954615451
151 9 2998162656228441342
151 10 8140835148482684520
151 11 6199967295598017125
151 12 262285614420832982
151 13 -3396877839018695104
151 14 6139889570076307110
151 15 -8265847928921027884
151 16 6517912999868090015
151 17 6137806778356655376
151 18 -2867264338521441706
151 19 2679186626551778991
151 20 -2526408344864838670
151 21 8232884928414414549
151 22 9109114193322791653
151 23 2915289945802739804
151 24 -1137781481453371193
151 25 2596867712107406991
151 26 -5702332229704835538
151 27 -1897860082683568546
151 28 -5432601446891089767
151 29 2179845786682099712
151 30 7128428909458137716
151 31 -1675772465949649780
151 32 -5439780478471039920
151 33 -1150715181916597865
151 34 -3512148457788921983
151 35 2751726872432649537
151 36 9185962625045784416
151 37 -1338673064098437856
151 38 1078059335361608418
151 39 -6551159988022261262
151 40 3808231758898827452
151 41 -2317252238942801074
151 42 9195802323240943251
151 43 -5080015329396494225
151 44 -4369284997597195779
151 45 -6802885285460404870
151 46 548746642044384539
151 47 -5321347447971768183
151 48 -2817317859503101763
151 49 -8297316833510064216
151 50 -3958772592420838962
151 51 -4939429600111796953
151 52 -5545435853623321256
151 53 7197018648433885672
151 54 7336815928110710353
151 55 -2048532935915812590
151 56 -8356625233772477259
151 57 -2919616916431804046
151 58 -6639497615659398157
151 59 6689519006174934211
151 60 -1531050041931935867
151 61 -5422993217587456727
151 62 6077488166190700047
151 63 3956054022116141585
151 64 5650871255590049883
151 65 -8266621765748711754
151 66 -771416030610857252
151 67 6456217101319642496
151 68 2073247655798895817
151 69 -5142635940258895285
151 70 8031257576999920062
151 71 9157829724490023692
151 72 6805314805861901272
151 73 2522342494364390200
151 74 -6370864262874445657
151 75 -7720066821563559943
151 76 -8622185740160066192
151 77 2118306623308058372
151 78 -2951390623944545133
151 79 -5094051395457568205
151 80 -5144706130079976882
151 81 -2658937409713753451
151 82 -7849768730335149056
151 83 6620222631292723699
151 84 699447191696739764
151 85 6424959673986119641
151 86 -2325452524410884739
151 87 8433342295430304244
151 88 1461251632071427216
151 89 4433220189594965869
151 90 6606512338886345369
151 91 8397139608457290113
151 92 5374177403192725390
151 93 -5827535135742987040
151 94 -8057436420156654111
151 95 5296343470589235715
151 96 -872575057422270546
151 97 8648821162532269666
151 98 -4914387314274009087
151 99 583634044528332704
151 100 -8606714417216166059
151 101 -8824616539965271814
151 102 5181451567402265341
151 103 3561203406959064585
151 104 -7161154481609282178
151 105 5711841916784511415
151 106 4610560642057689809
151 107 6301956433257656140
151 108 -5026300693211694446
151 109 8980065142046791789
151 110 1663867456024984455
151 111 3022304915273032513
151 112 8350805041283508765
151 113 5333028553949658187
151 114 -1392412426379850872
151 115 5366259003867736818
151 116 3440345267255122547
151 117 -224069686342903871
151 118 2578734937408396016
151 119 7834953553018584377
151 120 7195117657236111347
151 121 -3690875371880954169
151 122 3145195773858992254
151 123 -8947107073624961393
151 124 -3065024465590793779
151 125 -8721880457292827419
151 126 1506667804369805568
151 127 -4753544706225975742
151 128 2721441955741803428
151 129 8492618938663075066
151 130 -3051297948852111894
151 131 7574180806836691955
151 132 4318891129982201618
151 133 3913395026770548150
151 134 -7474457971919180492
151 135 324919050779000449
151 136 -8281218009978542039
151 137 -6638912675452251867
151 138 -8708967851349999808
151 139 6207258459152224437
151 140 -5576768875396558835
151 141 -7049307031485250765
151 142 837102380263258827
151 143 -4071164794042048227
151 144 -1599496004957687494
151 145 613389421870773750
151 146 4945185284264348137
151 147 -4239536183153470599
151 148 -2918362195328846054
151 149 -3831119283877870464
151 150 5990731923475887699
151 151 1103941916404893661
151 152 -4470807875711281570
151 153 1988632964238602575
151 154 7836480859787692084
151 155 8758410215594898624
151 156 9009041046633375215
151 157 386109639072570353
151 158 8869959400886627949
151 159 2210874056788863577
151 160 6592283766590473317
151 161 5828012687787442727
151 162 2736036448912653134
151 163 3490660631637584615
151 164 6783824485177951735
151 165 7682503322344063691
151 166 6713561225551492157
151 167 7305130633523211708
151 168 7712340804291763369
151 169 2484147675105284494
151 170 -4931948120502807958
151 171 -7690983181497627527
151 172 4881097929832307566
151 173 2874739731479951191
151 174 -6287597486786103836
151 175 1694083969844848251
151 176 8950488666501928433
151 177 6890738706834972762
151 178 2640949733189950948
151 179 3626610559733979876
151 180 1821995672007086352
151 181 6350454929781055854
151 182 -5500913216001188439
151 183 -3842712254833632213
151 184 932377646362496014
151 185 -7001279880705772125
151 186 -2981753091964288189
151 187 8116630007608040244
151 188 9057022517423472675
151 189 -1637758932736281275
151 190 -1129180138296708708
151 191 -1142017141006678774
151 192 -7729886790386248415
151 193 7386705986152385823
151 194 -2980532026745803905
