200 200
0 0 -1378189152408858982
0 1 5631658128159108552
0 2 2708556432949606859
0 3 -6439082148561081633
0 4 -5212960228172143803
0 5 -4341550759508161222
0 6 -5984826512432192729
0 7 -5455068389247227819
0 8 -8623043335831500387
0 9 3985884249062078719
0 10 -3277296167563544301
0 11 8079466537254891602
0 12 -465150224361175566
0 13 -6126555198433119364
0 14 -5975613870109955405
0 15 -3499862537792498285
0 16 -8063880595175966795
0 17 -2661850327603270486
0 18 -7213762787743739653
0 19 3068462080533803358
0 20 4397753516270247390
0 21 909247192822677453
0 22 4305201166161301445
0 23 -5945825416608212743
0 24 -1785605885140822039
0 25 -1845078559370191799
0 26 -2232150590467088200
0 27 -1569369011696743407
0 28 5312987774161265484
0 29 8369747540263236245
0 30 2174661205521194645
0 31 -8475722875642152517
0 32 6364109526660149770
0 33 5233141340182870884
0 34 -5592991578539929388
0 35 -1765294048473262680
0 36 7335351720757165638
0 37 4297858207461262603
0 38 6229188592009498940
0 39 -5663622549358004359
0 40 2651934803230500902
0 41 3236031530839202093
0 42 -1124373147898143853
0 43 4492240027911540574
0 44 7438198313867370563
0 45 4650506853521174174
0 46 -9176085791095110464
0 47 -220197662421452650
0 48 5285618737197868582
0 49 -4574736235436868481
0 50 -3042478868216281119
0 51 -7152746661514210369
0 52 -4770217401801378345
0 53 -5127022928464688132
0 54 -5484181142160958533
0 55 3377360511078226083
0 56 -422177425764439833
0 57 1994812499739082629
0 58 8198663677040685292
0 59 2088236205464089064
0 60 8916235632698233699
0 61 190897470355833780
0 62 -6361505349072796056
0 63 -890512718530245529
0 64 -8527170628166909826
0 65 -4563136670737858413
0 66 2959873413625753398
0 67 7136184010543579190
0 68 -6123253452500670294
0 69 4010128197253370005
0 70 2797663458438529234
0 71 -7564750563279747691
0 72 4680067036563319773
0 73 5935164212869012292
0 74 80263154414148830
0 75 1119683503483561553
0 76 -5385273491614036527
0 77 -4753574154071719488
0 78 -4574494854733259865
0 79 7039257755086535286
0 80 -7647704209097279182
0 81 -1061036565770855983
0 82 -4527039325377340810
0 83 2420601292109893332
0 84 6456281162844608867
0 85 -7789528547894595952
0 86 -641746842227826558
0 87 -7917721280839617323
0 88 -722533180182271580
0 89 -355992361713784108
0 90 -101619355716921752
0 91 -6151433030700218783
0 92 -8724582095945199173
0 93 2351050734309437846
0 94 -5760226972160316485
0 95 2220823868174749658
0 96 -7730114529045478
0 97 -458886210776997500
0 98 -7414389904018119584
0 99 -6884535544963926572
0 100 -742365578519153968
0 101 1802108458114181651
0 102 -5699189550233818350
0 103 7045756707508931268
0 104 -6377755771820940234
0 105 3497840374272423171
0 106 -2408735387226789156
0 107 7227938297894559900
0 108 -508493372847819287
0 109 -8306047949662956873
0 110 5919131442952712515
0 111 5155090724320693707
0 112 3529424327669121722
0 113 -409495640111443314
0 114 534609991979969713
0 115 7511967325826709236
0 116 8204671649777995934
0 117 -6393635833451104078
0 118 8215012296138822265
0 119 6188108082181243758
0 120 2411255240157049005
0 121 1136666423507624783
0 122 -1719891560801521966
0 123 6686280013580451220
0 124 -1351543712723195740
0 125 -5887956953813259746
0 126 -2660901168358602206
0 127 5009377118066627792
0 128 6290994799091445807
0 129 680518209994086886
0 130 8456498308472568429
0 131 2198015431829054651
0 132 3667714403644023952
0 133 -7855747475835481555
0 134 9103029826922775805
0 135 -2235955598377934737
0 136 3852245433744598683
0 137 -6715715847246076187
0 138 3175087765366197229
0 139 1109019419209347547
0 140 -235033414315286017
0 141 2018313824096370840
0 142 -5012494061348833856
0 143 -7074966155274421942
0 144 -3597779098269461912
0 145 455823558546154556
0 146 6027563921165400938
0 147 2968006315119198289
0 148 -6330302997480057174
0 149 5511698115652124648
0 150 -5427214417106142501
0 151 9061578426989834533
0 152 -3562278710150341798
0 153 -1008146053255264562
0 154 6267048409250826580
0 155 -4774319324335667288
0 156 3393725903191709500
0 157 -1685265009265642927
0 158 3698818079737963935
0 159 -4865372257646727295
0 160 343703725507709243
0 161 9181756314871789247
0 162 -8790300211427765191
0 163 -3809893385720223964
0 164 -8407121135476066557
0 165 -7308099986911179679
0 166 -6594070921940166634
0 167 4310437543398378903
0 168 7232067553343782327
0 169 -435638131438357869
0 170 -6383188671987261420
0 171 2779482379597497281
0 172 -7420083338722124916
0 173 4406554748610344137
0 174 -9036277356952670317
0 175 -4303567188761982063
0 176 8532128118441089061
0 177 -7149664572542134055
0 178 1097101760095721983
0 179 -1405343123620437613
0 180 -4074275010477432338
0 181 -5079770086076396376
0 182 -8715353431992007067
0 183 1653406499867644296
0 184 4947866726501819139
0 185 2337347502166373915
0 186 1614574977102059172
0 187 -3432395502521784454
0 188 5290244263938709395
0 189 3874226007351240722
0 190 -2599112735122281009
0 191 625225525962689231
0 192 1808436230871109449
0 193 7773442754926313342
0 194 -2991821889234552650
0 195 4643978958289652756
0 196 -4218373873115739193
0 197 -4140188201351665416
0 198 2103520640449660371
0 199 427155564621815477
1 0 3508857320792606142
1 1 -762680840239022900
1 2 -1057732756556475498
1 3 -7664197856460015674
1 4 4690342753752252276
1 5 6856930603622804239
1 6 -6394116449759752401
1 7 3546698065712487071
1 8 -4552395916019154405
1 9 3768048233406785200
1 10 -6254763712665101141
1 11 6385306552576768942
1 12 2419790591786104030
1 13 1960631201818220045
1 14 -4009759913636299820
1 15 -7629037789524430069
1 16 7981026620604659013
1 17 -154089084412578362
1 18 -3948386332476309116
1 19 2856226259937280025
1 20 -4480027348753756156
1 21 5962491166598741371
1 22 -322529743611287550
1 23 -4124647012681268172
1 24 3531977472895428592
1 25 -5502935049664317194
1 26 -2992188895472922766
1 27 -5508406409304698969
1 28 4575610045811739000
1 29 -6806851698968934295
1 30 3857342741721828765
1 31 1367177268980028324
1 32 7207066452592406131
1 33 -1310504095414960710
1 34 4970476847146971084
1 35 -2598764418312769123
1 36 4064136417993250560
1 37 -2871866918851497292
1 38 -1413437260598955676
1 39 -3550174545827064351
1 40 -8747794792323909780
1 41 3228548852870657796
1 42 4182314101039619176
1 43 -2360663928360809634
1 44 -4352100247512682541
1 45 246608592448632022
1 46 -866380169161903535
1 47 690019170659719917
1 48 -4639926017383414384
1 49 8441743429990826564
1 50 6919439080113906674
1 51 -3573741670543403662
1 52 -3780213230025307558
1 53 -824471335789684599
1 54 -5728687229978494264
1 55 -338192225973638027
1 56 -1905035221922537926
1 57 -3797913772635851354
1 58 -5224892978487033260
1 59 -7161307580782215445
1 60 -496503963735299694
1 61 6872577350691636072
1 62 4782859105013319541
1 63 4374425039019220693
1 64 -7467825598866432733
1 65 -7005970428526200230
1 66 -2238144606694473847
1 67 5074008575922032370
1 68 3950566583468407636
1 69 1945105226841719921
1 70 -7569025088563759782
1 71 3239602511826477690
1 72 -1181338185023815588
1 73 3770295816415437811
1 74 5771561440095293253
1 75 -8819814446565716988
1 76 7186122530550210264
1 77 -7434152893674571015
1 78 1316627804449793551
1 79 324026202721451266
1 80 -2292834941827159357
1 81 822321647270246560
1 82 -7708924675453015258
1 83 2404493703515879615
1 84 6903305655581411704
1 85 -5641490531760104536
1 86 -1109096400696759280
1 87 -3123593641732721505
1 88 5140895274492688129
1 89 -5115670445078261667
1 90 6217199352675233405
1 91 -2067100571666399483
1 92 -3521061261031033910
1 93 4988103265309420128
1 94 9187013408153861483
1 95 -4684404379972534374
1 96 -2455872338582986659
1 97 8959929025497727164
1 98 -2404086895930262622
1 99 4327454312550905017
1 100 8678062160292194748
1 101 3746109626535028879
1 102 7466498334601609949
1 103 547216595045173551
1 104 -5510464742112576177
1 105 -447509095560166958
1 106 2697960634877461125
1 107 389753832280049425
1 108 -2795323145679920100
1 109 -662204416640594297
1 110 -4406401804953196299
1 111 6950370268422102628
1 112 -6397433856344553014
1 113 5066042488920882308
1 114 5316860836274776171
1 115 8896349212996028775
1 116 611813611207172897
1 117 6372348515639083907
1 118 -3206055458061725738
1 119 2878240529929569499
1 120 -8947515877327265890
1 121 -4869948082714092735
1 122 -8635562085801544472
1 123 5891363860881515016
1 124 5564139434768524782
1 125 -2550643896900617841
1 126 6029524738468978748
1 127 -4491464539358569069
1 128 -3031948254190657023
1 129 -1988481052766716959
1 130 2830313798478941566
1 131 -8181676762826277786
1 132 414749026676808185
1 133 1550919756176931337
1 134 7591388135422498192
1 135 4060746585469126239
1 136 -1064679896620771005
1 137 3267892849975736061
1 138 -3485628291744711007
1 139 -6235243907471066333
1 140 -1116665426796925520
1 141 7634582146811962388
1 142 8298779660676483136
1 143 5607948687518451903
1 144 757505056396038352
1 145 8954243162759008678
1 146 4505453224709286303
1 147 -7172828750805904078
1 148 6587107459444031144
1 149 -278956443332947746
1 150 228562124598196222
1 151 13620231228273168
1 152 -4165733941200758413
1 153 1541944285060160022
1 154 -2479222709238226710
1 155 3045895715819684599
1 156 -8506147379672159426
1 157 2804561211470940505
1 158 4480666927414617089
1 159 4619194990689894542
1 160 4202855294645154026
1 161 3402323199031360411
1 162 -3126196555699027132
1 163 -4329926960074777685
1 164 6863679245665059994
1 165 8294684564933622635
1 166 -3586848092047417333
1 167 1324652245048946119
1 168 -2539210920161019178
1 169 -809129060237672311
1 170 -5257476069231720111
1 171 7590737372655027672
1 172 7425458830063112228
1 173 339408295735844910
1 174 2642540517544593212
1 175 -2748498269308449672
1 176 -5277093272978866321
1 177 -7859191307014632752
1 178 -4354791368870665649
1 179 3285523905611173215
1 180 5405101012995381405
1 181 1508552887366948144
1 182 -1457326052405877321
1 183 5589920971577937769
1 184 7330645341720545047
1 185 5054300233040112741
1 186 3937996976700027907
1 187 -6551085284038054920
1 188 7901378607070070284
1 189 -424638325169987806
1 190 7493658907863075133
1 191 3180944111850160207
1 192 3325467293670174673
1 193 5325743354550846816
1 194 -7680562229650804903
1 195 4520051613040891555
1 196 1770634849695390296
1 197 -4076018691649235623
1 198 8148977489204344434
1 199 4125190776292927643
2 0 5045404119379141287
2 1 8893525023122585202
2 2 6923391598088526186
2 3 -6861842166439467006
2 4 -3438283354296242974
2 5 -2093241647702317158
2 6 2416862033668145393
2 7 3018723812935114614
2 8 -8000075078953224687
2 9 3574481393288105678
2 10 -2169659963223766267
2 11 867836099734393435
2 12 7038444625117821907
2 13 -1522076851658625497
2 14 -8578869579919075067
2 15 -3727265889860312079
2 16 -8806370026322978182
2 17 2085636743320718694
2 18 -4230748849131858332
2 19 -3033910558915236389
2 20 4756774467610183418
2 21 7270021815055077692
2 22 -1308349858425054812
2 23 -4818456532396621872
2 24 2137011729117502582
2 25 -3193368575541697268
2 26 -3340206356543687269
2 27 3313702174771528093
2 28 8050986148530729437
2 29 2690343959026348030
2 30 -6723199326364202462
2 31 4149504718565188336
2 32 7672434850336718565
2 33 -8600781790227954508
2 34 6972392460929036697
2 35 3328012793754347113
2 36 -494293442488799726
2 37 3085296984866791967
2 38 -3363077122998175103
2 39 6535846348837228028
2 40 -1706639652500587395
2 41 -3397342334058883548
2 42 994530934443631912
2 43 3963177445857314198
2 44 7031738326536583531
2 45 -2416214904914105501
2 46 -8535727886009362819
2 47 6149989222781106322
2 48 -5311657707389664649
2 49 -3847241255077637121
2 50 450090757407736122
2 51 -2426599486181302921
2 52 4479436173048743620
2 53 -6802237049927619725
2 54 4487954771507540159
2 55 -629335800983660089
2 56 -4660952099421354920
2 57 5441657765392181111
2 58 -894805407564134914
2 59 -1612843374151082734
2 60 -355907147355965937
2 61 6126297533527323675
2 62 -5900776970757923304
2 63 -1372181859121657314
2 64 -8925635084262611611
2 65 3867934739999600734
2 66 -518506499846992958
2 67 -5289820210561033455
2 68 1522915753392396040
2 69 5129747552979907257
2 70 -3995265254930935973
2 71 -1558410556419920867
2 72 8131066766314657793
2 73 -1430659777078796333
2 74 -5045739433316409438
2 75 -4504180688786919200
2 76 -8231631084426799132
2 77 -3130795591016679216
2 78 2866003449378063359
2 79 -4351423890558643598
2 80 4961564654383542769
2 81 -7213519940725457572
2 82 2421944758732151492
2 83 -8412681091209676543
2 84 7073234701616677771
2 85 3800235039022804212
2 86 1672869948145022296
2 87 1443144837460101660
2 88 7183317875006790756
2 89 -863111251497257778
2 90 1369691007792678145
2 91 5771641698328806833
2 92 215678467378302975
2 93 -5168721673064844447
2 94 477184180027320860
2 95 7523413722807633036
2 96 -5573767423253544652
2 97 -8290271359008594386
2 98 -1239132717088939987
2 99 6821192384115851659
2 100 2377340428644015192
2 101 -8836365726197671832
2 102 5228791042672115226
2 103 -5532590024367684657
2 104 -8134204574560547696
2 105 4353238428197148775
2 106 -5156801969519609788
2 107 1213759591185920555
2 108 2342287032832232904
2 109 1652959204810646146
2 110 -1183172903353422869
2 111 4986193089790002553
2 112 1292847355690482261
2 113 4737535096853161482
2 114 752307149531204566
