200 200
25 0 3843699663804913353
25 1 5644046080245820856
25 2 6253651643606732126
25 3 132439241350139822
25 4 2510290759920626339
25 5 4257621693581017635
25 6 -1518931058613724710
25 7 6255919213467961735
25 8 3021256688525888616
25 9 -7104944483374868884
25 10 8434500132321382337
25 11 3827361946237073174
25 12 6804319589642656043
25 13 4278474680388644804
25 14 -3919983438272408658
25 15 -2975459930928231902
25 16 -8443931019310412257
25 17 308484568667412760
25 18 1609742230537166668
25 19 -3158031393709319556
25 20 6664520811112408079
25 21 894786688548164110
25 22 -33274124224420689
25 23 5999309627168483051
25 24 138710792157459121
25 25 3838446360190527657
25 26 6174271098188102903
25 27 -686675627283246786
25 28 785551340278212375
25 29 -6617083447639937436
25 30 -2924768363490668038
25 31 229429971863331760
25 32 -7740580385854894780
25 33 -2441043701611790991
25 34 -533301501410420642
25 35 -2691773742159509137
25 36 -8330520374892692570
25 37 -5065398830238857552
25 38 -8415918258557038906
25 39 4253808219547576191
25 40 -1446712493583101914
25 41 -3365157700453490771
25 42 4662712008039483649
25 43 5153257603619483490
25 44 6266589959601953982
25 45 -4141450856547706969
25 46 3619473044429900704
25 47 -6983654445294963322
25 48 6648987576818910699
25 49 8823460355454327310
25 50 -893574221965118805
25 51 -6027528250347760768
25 52 7681755006399513904
25 53 4702614035163238887
25 54 4053870233155395907
25 55 1222232828075370818
25 56 6712337598199377413
25 57 1692598351658766108
25 58 -3512401828782663031
25 59 -6626666493501734150
25 60 -55720028203321283
25 61 9106312651315149123
25 62 -1383580723092735946
25 63 4496481900585836166
25 64 -3779205882011151142
25 65 -8851813781813511907
25 66 7188574830480557143
25 67 3081752957145587743
25 68 2519052372177200429
25 69 -6127646738500209448
25 70 -4348372455741092888
25 71 -5101890935250963102
25 72 -2656610543617839948
25 73 7296181989043516100
25 74 -9088630365111580618
25 75 4263358149570135123
25 76 -2876113930928704709
25 77 512299203964368969
25 78 8635428464455435205
25 79 -2876134946564276479
25 80 8922294252108538200
25 81 -2734912087944461930
25 82 -2726751589285198979
25 83 4588918708461937667
25 84 -3022737479156178283
25 85 -9050744021430501372
25 86 3033087606442086645
25 87 4690379871105917836
25 88 7556940059526662204
25 89 -43942876377831889
25 90 -8000997374132892837
25 91 4146848164652603573
25 92 -7634775615109676324
25 93 9166163733430318513
25 94 -6949605454215953545
25 95 1155462883601900617
25 96 9175478022238588913
25 97 8887610315955057870
25 98 -909110993636409379
25 99 -7524237244165615883
25 100 -3873294965373309594
25 101 -8963416171095839464
25 102 -6790082508417231680
25 103 -3402637461313321626
25 104 -5757569361880142280
25 105 -1900814390156528101
25 106 4409561496865591731
25 107 -489413295001163651
25 108 -8702819503146801878
25 109 3275229759500518092
25 110 -6455359555231398201
25 111 4575569247262010707
25 112 3748872206268676513
25 113 8489099381552519074
25 114 8691199607431424998
25 115 3452379633522353431
25 116 -7089071245558472986
25 117 -8630511347786552785
25 118 -8252925298360044732
25 119 1307902018787406197
25 120 -4308340155190724237
25 121 -7156721684110674136
25 122 -1954266321541474139
25 123 -4033173305883085789
25 124 -3400744830986178074
25 125 -3406759922159347804
25 126 -7972858381973074676
25 127 -7201613448805153342
25 128 2134248639615378550
25 129 -6972226776461179495
25 130 -3121287530886250724
25 131 -6736190870539128467
25 132 1988764674997082109
25 133 300165500143618867
25 134 -1399217274782264549
25 135 -2195183322032955293
25 136 434339909017442134
25 137 2794076122775004995
25 138 -6868646432100310151
25 139 6520614122563089966
25 140 7715362588920172232
25 141 1788437462542151816
25 142 -6254387177104664842
25 143 4241594346349293766
25 144 -6361181191446532950
25 145 7887287876282315485
25 146 -4041358852022348400
25 147 4460910704592986027
25 148 5223436507110079583
25 149 4181629759700668048
25 150 -3828617147904869799
25 151 5871673861656043227
25 152 4787257004832450926
25 153 -8958299371008017904
25 154 3506543702115648690
25 155 -4047299189665680239
25 156 -633593030888078037
25 157 1911450097827147842
25 158 -2078560886578234565
25 159 -5681541160232289150
25 160 804234953588091472
25 161 -2923384964442704743
25 162 238949186932981310
25 163 -4849064645418710396
25 164 2435929033074179978
25 165 7841974293645307653
25 166 9202964395602188544
25 167 9116652658069820793
25 168 -766953672505504323
25 169 6776828799164263385
25 170 -7075402150530165310
25 171 5662077793657291715
25 172 8583312363255941609
25 173 -878324136601598716
25 174 9142471771541639422
25 175 4176446798127820400
25 176 -5331903614228407863
25 177 4260367476786663705
25 178 7007202764582371284
25 179 -4296415758175856619
25 180 6235848784916039929
25 181 -7447515656036147882
25 182 5349409916710354653
25 183 424160806657432059
25 184 5515373969567051241
25 185 -1126614363162201949
25 186 1948599007148225146
25 187 8401735757002861785
25 188 3242440876680111736
25 189 4332143900313542805
25 190 1914919274123638841
25 191 -1986847152847564596
25 192 -7591503849255542791
25 193 4724933533285805307
25 194 -8380742080363089725
25 195 -6481954910853681769
25 196 6984921541610795784
25 197 -4738820212211962524
25 198 3750899349817903806
25 199 -3218620986236517740
26 0 1661328736067253090
26 1 8224904342173056832
26 2 -5071826079755948645
26 3 -5002048321189771200
26 4 -4135870277081782393
26 5 -3402277569967623524
26 6 -1430372911524042920
26 7 8001082248808869169
26 8 -4201357900373832784
26 9 4329881271571162217
26 10 7829122257752396900
26 11 -4361081081398702864
26 12 8302083969996339719
26 13 -6906501091709720125
26 14 -5764877882282758433
26 15 -612207822973884239
26 16 -6422575207276473274
26 17 724258853983440548
26 18 7912265309511541909
26 19 5221428336948528679
26 20 8378535952255522691
26 21 2426429824346853488
26 22 -6142967357206681718
26 23 -8882642081064303395
26 24 -1404280691035461928
26 25 8199192053349562317
26 26 4880686596658774542
26 27 7342774818206277124
26 28 -3621732186274518524
26 29 -3697671484272439241
26 30 3773726284792058424
26 31 -7616758059094322351
26 32 6354303801464880269
26 33 3942505878702496204
26 34 -5228169304294414040
26 35 -8226621072891527577
26 36 4104161816761170469
26 37 8701121008573961379
26 38 -3723511740862941202
26 39 7360503801786520430
26 40 6724880597234365434
26 41 -577796596197072181
26 42 -444802260209542811
26 43 3774341256664518597
26 44 6062225039263840375
26 45 -7776257148327994295
26 46 8166339899971792963
26 47 7735986387192538710
26 48 -1531717150260153402
26 49 5045343518749534574
26 50 -980635567633954208
26 51 5689900926641914547
26 52 -6317340036967677836
26 53 -4205270536422831547
26 54 6446394918390920302
26 55 -8359455269179776848
26 56 -3731911530451384346
26 57 4910411090177615277
26 58 4214233631147738533
26 59 516667704345367795
26 60 3983696416485804300
26 61 -5995218748073262219
26 62 -2804942912072107217
26 63 119930348329330661
26 64 760966628818998918
26 65 425933348374909467
26 66 -3469309240717963332
26 67 1470102122933929569
26 68 1045929615814199962
26 69 5065694844744860870
26 70 -3639852430780664561
26 71 -185268328673300635
26 72 -2935948537741476422
26 73 6571612134475463427
26 74 431543287025451590
26 75 -4598220440963364079
26 76 5978042928929523862
26 77 669829564989844640
26 78 -8764176921468659650
26 79 5216742389617475268
26 80 4778576828536094598
26 81 -5417410868463744409
26 82 1098058586860699723
26 83 -7189192073445777337
26 84 -5215906590289415266
26 85 -7134791675809336203
26 86 6541888037684354687
26 87 9081404475400390091
26 88 5361833216023541427
26 89 7272574475315441163
26 90 -1600583590757791873
26 91 -1700003036753073125
26 92 5928498653957761027
26 93 7885863417545146023
26 94 8378485317660941457
26 95 -3026281320377258499
26 96 3137905685141625305
26 97 199470976759885471
26 98 -134386598700981717
26 99 -3292055009238318161
26 100 2771517250875935444
26 101 -7623170769583911057
26 102 -5106539994330792346
26 103 -4059448872605653055
26 104 -7184572983934710903
26 105 -661804518853140109
26 106 -2304380359034147735
26 107 -3440274762851207213
26 108 4158993073131429029
26 109 -7072426007003986278
26 110 4663620693286380928
26 111 5681702787213305078
26 112 6142892439119169400
26 113 4707732114267271061
26 114 7373157884487443696
26 115 -1794534102854703263
26 116 4319127299620152999
26 117 6449251490323779970
26 118 -8648663652000964220
26 119 -2260949343670078546
26 120 1614930496162982436
26 121 -4692983319756644595
26 122 7926980865831129914
26 123 1050796495139232987
26 124 -8592032822315599076
26 125 -1617989281481704182
26 126 4733213163216769995
26 127 1822551409504820928
26 128 4930744310653975823
26 129 -3596741344560168855
26 130 848672973977015957
26 131 6216255086953781016
26 132 1235961329630551727
26 133 4202771704371564910
26 134 -4253203502364658166
26 135 8213163851865596371
26 136 647770825118435524
26 137 -4470453476311089658
26 138 -4442176966458674251
26 139 -7017294411993697919
26 140 4382432168782389070
26 141 7358857467264836306
26 142 3579536318959045807
26 143 -4805577599259357223
26 144 -1580964850328214233
26 145 -4916628692103344234
26 146 -8885523196413414709
26 147 -2301805560702732060
26 148 -6941497343374886555
26 149 -2663958509273024383
26 150 -2390057356967830946
26 151 -2032057178807507047
26 152 4240280381433453354
26 153 5404548562896400869
26 154 -8494895996456620705
26 155 2905546953640956172
26 156 -122246953132239586
26 157 2340432161058906706
26 158 -3945930277213665895
26 159 3281397346182568006
26 160 -4484569747925079964
26 161 -1363094049441193725
26 162 1727545029127309572
26 163 4022968916476243142
26 164 11719718665164347
26 165 -4905922084509174225
26 166 2572779709903520618
26 167 -7009139418398995000
26 168 -7397404812228944823
26 169 -2982781173255352920
26 170 -5320182073933626770
26 171 1294550583545560493
26 172 -6597733241551838076
26 173 -9146147421768992346
26 174 5958740318539848316
26 175 -2975067141441038659
26 176 7685554381622365644
26 177 -5671583184349695951
26 178 4795702491177823877
26 179 -989094716512372146
26 180 2149166956337015984
26 181 2952045994172419951
26 182 1228964831246578340
26 183 -1302632004038270698
26 184 -1299073311573305266
26 185 2654214769740644158
26 186 5706777214905385942
26 187 1812616695359739745
26 188 666493203374769408
26 189 6811820010355300796
26 190 5113979373719584292
26 191 -7018037713975964269
26 192 -6488797641431695420
26 193 3295613290264502445
26 194 -1820261200496196278
26 195 2414502617257460142
26 196 -8362921641387055731
26 197 2846883165138974275
26 198 1865504638982919890
26 199 3576778861009042541
27 0 8135589351313229717
27 1 -1367563620384987290
27 2 2342678545112910479
27 3 -3285403230229284797
27 4 -6930996184003405293
27 5 -6898027943889263245
27 6 4259384691376684499
27 7 -8861265746665563882
27 8 6544489981489015991
27 9 4218036594675273294
27 10 4416188563934015386
27 11 -1052990332617039722
27 12 1776585718787754442
27 13 2565421728199000672
27 14 7942126722432782669
27 15 2793516892879452643
27 16 4144911906264187945
27 17 852942252388983908
27 18 -3470622724760944755
27 19 -8105105062887066046
27 20 4459940458001452306
27 21 6529328909051962326
27 22 6400308635004499194
27 23 3356505337272749859
27 24 8846057997220261875
27 25 6917584384292837818
27 26 6256446044466614483
27 27 8046091804808288508
27 28 5821471749777043533
27 29 7051941686848174464
27 30 1137474167496957409
27 31 -3908701547375212948
27 32 -8887775819516508366
27 33 3370006061639858038
27 34 2307865022734070760
27 35 3934170981111292171
27 36 -7339855299619591087
27 37 -2276227060155458364
27 38 4917331688322363213
27 39 -1117405123268958218
27 40 4855393056184653946
27 41 -8400027566453111245
27 42 -2818886095173800516
27 43 7098176411517063992
27 44 6429859325936924842
27 45 7978052722559396643
27 46 -6660996690402296957
27 47 2707459651816325807
27 48 7374264768966772451
27 49 5607140433931912976
27 50 -7543642860047266726
27 51 720885489473791775
27 52 -4721289074655843826
27 53 -5973983079449973973
27 54 6207368290502336628
27 55 8456778726179907905
27 56 2042666251726303294
27 57 5171443825040855213
27 58 6599276801715186271
27 59 -4599795697371001691
27 60 4305054699377244785
27 61 -957957074604429132
27 62 8521363250633355823
27 63 2992950189590871672
27 64 6320967244116649910
27 65 2454647098563423375
27 66 -5954661906103992041
27 67 -7159782914889622155
27 68 8661748384518762803
27 69 -5694584121266871427
27 70 3534234943223736207
27 71 -6446792722223820056
27 72 -1975272561288785603
27 73 3022280770881231999
27 74 4533657893528325564
27 75 7190897637373491027
27 76 2256352905650773715
27 77 -4765307614610229998
27 78 7935382666536383737
27 79 -240156528324922102
27 80 -506773766551421461
27 81 1892966409614140033
27 82 648196185663883679
27 83 6960532708515513928
27 84 -3576701072835608478
27 85 5009467861069137673
27 86 -1828927664272043523
27 87 8956730904221514324
27 88 -3274174645216129715
27 89 7889271583334464464
27 90 2141668506314880015
27 91 -258386592901016929
27 92 -517662694197376750
27 93 4261609141874462273
27 94 1133957632585849695
27 95 -4429518713986190608
27 96 19573093227103284
27 97 1066874867963854367
27 98 -7585341745825740461
27 99 -1835592194458767525
27 100 -4747487199426401014
27 101 -653658988199458113
27 102 4662741054817518178
27 103 6511675066060248069
27 104 1979196118430189613
27 105 7182105177837826267
27 106 744892349338048101
27 107 7117880989488237125
27 108 -5292707552863708211
27 109 -2141116692537579181
27 110 704974946384097144
27 111 6166205910680637106
27 112 8021967383900424958
27 113 -8526283398626784119
27 114 -3279229794216976920
27 115 -3755473355841150501
27 116 -7431058430916935623
27 117 -4911651746100918501
27 118 4838334282827569571
27 119 1236002738356340068
27 120 -3261395679114160912
27 121 5509096484306691707
27 122 5209299413984415127
27 123 8800857612767448890
27 124 9169370672095943511
27 125 5411985072491729425
27 126 408387562700339016
27 127 -6806506662799921073
27 128 -7486732652705778635
27 129 2436398600759929655
27 130 -6898215817172116809
27 131 6658438199416010023
27 132 4263253564323633746
27 133 -1969442981499848109
27 134 -4376582869892106323
27 135 -6915798387546153436
27 136 443288085750111737
27 137 8383955354373976364
27 138 2314332543219448673
27 139 -4244530973492210117
27 140 1979657542820682964
27 141 433021474279661180
27 142 -152438842465009460
27 143 -4060464667788863908
27 144 -4538879134275082348
27 145 -4962133506386046238
27 146 -6386867150285548326
27 147 1942708558304364813
27 148 -8742040635116159878
27 149 2803966675321381440
27 150 -7718230930103736682
27 151 4524927571971792613
27 152 -4039657574920144964
27 153 908041976098109005
27 154 -2058039967521300919
27 155 3739004463971683634
27 156 447339533731255152
27 157 2140824741324327373
27 158 -1027798048318816570
27 159 7188865012163746892
27 160 -4484064437387004963
27 161 -2398904893543508691
27 162 6388472483122854495
27 163 -7381329452063053880
27 164 2264943249934371861
27 165 -5777060704268752105
27 166 3069053024622824110
27 167 1000941531950569348
27 168 -4121536808462810434
27 169 -4204004030820912549
27 170 4678471864916584557
27 171 5287459136590171144
27 172 3424435183461604911
27 173 4428674621386768214
27 174 -6129640705877609732
27 175 8662337270962634149
27 176 6620994189152786129
27 177 -8328519832234876582
27 178 -7907592234663368079
27 179 -7822568097069513155
27 180 -8951251899174698272
27 181 2399963163507841307
27 182 353927134932663777
27 183 8038873932093740739
27 184 1629803113683443793
27 185 4364828769781261900
27 186 8763665088169187369
27 187 8033640336101034528
27 188 -596635521619369845
27 189 86800416228906505
27 190 -2674332631992646757
27 191 7309884019526384710
27 192 6710976310327785468
27 193 1059277821857689880
27 194 1305354928407760145
27 195 6599149717177040702
27 196 8873753007868782294
27 197 -3173493622990835459
27 198 7194736041703808195
27 199 -4756620163246090290
28 0 5350707184440244100
28 1 -6439514615127081382
28 2 -3333791842009562522
28 3 2623969718083890101
28 4 103467119102530770
28 5 -51478221729142826
28 6 -8409216326004542755
28 7 7124830521807602972
28 8 7149219671547070603
28 9 5483396718844625784
28 10 2595023495815111486
28 11 -8841356126826624184
28 12 -1994630275027847249
28 13 -5410062488424955852
28 14 5048368531595702490
28 15 8086899596405577114
28 16 -8836794474991347661
28 17 6439259113528708482
28 18 6874583388339393453
28 19 -2340664358725739672
28 20 6153490561197603110
28 21 7241811791411562058
28 22 4860498034361619005
28 23 2008148140652657958
28 24 -4293090862029910567
28 25 150411988251368133
28 26 -1477795780791475092
28 27 -4112571954424208692
28 28 7521404558220369748
28 29 -3888996979685776553
28 30 -41614868842043303
28 31 -7591947416881080849
28 32 -7024428625313129840
28 33 -4815271584228531127
28 34 4165640420615382870
28 35 8597786324000446817
28 36 3454104940798084926
28 37 -7542043503377563351
28 38 2858325506519121186
28 39 -338700626577024289
28 40 -7047854939081453850
28 41 -7337715879430485965
28 42 -17211492270418487
28 43 -5616704917621837322
28 44 -7023731002941388154
28 45 7676602653954683799
28 46 -2938117077133746624
28 47 7060841496210827966
28 48 -8917954738348274956
28 49 -8946211400232165870
28 50 -4337265937715648313
28 51 -7826208065039075984
28 52 2898296612566111569
28 53 -1599400883146509685
28 54 -2767108190958907850
28 55 -5580664293104656431
28 56 4727729652767869405
28 57 563693404847551692
28 58 6501895615227529043
28 59 6031642992783123299
28 60 -6104373547183193959
28 61 6164000333130938179
28 62 279519447695374167
28 63 6119603713326980267
28 64 4408265095390235047
28 65 1710292297867022104
28 66 3207175350167373776
28 67 -4050068605572574927
28 68 -1064993199422630922
28 69 146251905640251354
28 70 5198076480643532592
28 71 -5516200321158676947
28 72 6968680285254189173
28 73 -7192117747237771313
28 74 -8201063532300841097
28 75 3052077707543557173
28 76 -5086881026476645387
28 77 -3809232380830981968
28 78 944223474570421699
28 79 -2973149721106353129
28 80 5301636816364157338
28 81 -5010017334321852991
28 82 -3802453221104198835
28 83 4634272036521753832
28 84 -1752938333201461596
28 85 -1931795023870316504
28 86 3590040528357928111
28 87 8512916030479049078
28 88 -1328919144302617630
28 89 -1144652389062782151
28 90 197102702056461674
28 91 -6110443685887388030
28 92 1332558722357331471
28 93 -389779703445023153
28 94 -3738670239992998646
28 95 -6285357917877009827
28 96 8464462640889547788
28 97 -2945438488473737147
28 98 -4842328253922868736
28 99 8823516990025702246
28 100 -6116193178974093165
28 101 -4128835109547003983
28 102 7774612737320454413
28 103 5294098987142987668
28 104 -1664700261407640101
28 105 700578197705962340
28 106 7750237266563369765
28 107 4151296031689193308
28 108 5556567779792190959
28 109 7490757347844068935
28 110 8482160313738986218
28 111 4062606008481319893
28 112 -5125556452024430039
28 113 -1343465870060125184
28 114 -2636271425279646678
28 115 4494343405602065659
28 116 -6764363975730289208
28 117 -3690125737374313315
28 118 -1031079571979909996
28 119 909352774418848097
28 120 2472072143319424693
28 121 -8986916244918397877
28 122 7335050005942981868
28 123 -8345077093561624715
28 124 5161419802509563965
28 125 6986379726138263406
28 126 5901664906163497621
28 127 912711083539614294
28 128 -9098350642480487646
28 129 -7358609931973204143
28 130 4912386975644808603
28 131 3882938923816456364
28 132 -7988208302000693888
28 133 -1878028668590374671
28 134 4884921411393883773
28 135 3320095581851259971
28 136 3620095922659974475
28 137 -7036254794933232769
28 138 -3734159618366097009
28 139 -1899708274240593472
28 140 6535601604942090747
28 141 -8819749824409419755
28 142 6558141962791301788
28 143 -5320923710832119293
28 144 -4235205718957031552
28 145 8594713685337797730
28 146 -4029921744553562609
28 147 -7760555502864582545
28 148 849163555938230131
28 149 8704755141044208155
28 150 3851885322018475641
28 151 8068931829090517868
28 152 1328335736975467507
28 153 -3047662666800056441
28 154 3713409823334978580
28 155 -8228627720083636001
28 156 -8768398094903003581
28 157 8072126051403747376
28 158 4740487318313879911
28 159 -8485779679416990557
28 160 -3377168627636393221
28 161 1189336700249792069
28 162 6812812720945219208
28 163 -6458508174937826966
28 164 -6126789530734374763
28 165 1151072540078777327
28 166 2047169293625850589
28 167 775859894790626380
28 168 1358674692437590344
28 169 6042589449620394619
28 170 7186617251292162469
28 171 7376586843960945707
28 172 -1844001534657404152
28 173 -3140124171356196897
28 174 -7691740978651095118
28 175 8924943306060977289
28 176 -3417852151998306940
28 177 -967715457946444719
28 178 -8789103201739675415
28 179 3573732887344275560
28 180 5638336872267189542
28 181 2614303523134616638
28 182 -8074817351299750451
28 183 -9166248196361961361
28 184 5295941031868876163
28 185 2549773432141615445
28 186 2528602928972700193
28 187 -6109698831250659549
28 188 -8397390078219972043
28 189 5670960636923353582
28 190 7104468924558038581
28 191 1440413043820311047
28 192 -6594550264141049976
28 193 -5138048037762079930
28 194 -4071603769172739043
28 195 5740314846431403509
28 196 4103283496425256612
28 197 -8941448231060845111
28 198 2522655870507239821
28 199 -1638827388808015691
29 0 -5907969720455250993
29 1 -6947907286952741336
29 2 7959688311354753459
29 3 -7474499788003680873
29 4 -2362363888230760464
29 5 -1842617895547451350
29 6 -9196918668032226331
29 7 4363966426815311486
29 8 -897389983273735174
29 9 5017329800082312637
29 10 5326606051485688697
29 11 -4937392976814307849
29 12 -8526757395462229765
29 13 5570414536920330713
29 14 -6631431370499229237
29 15 291792874359892214
29 16 -8379268113047796707
29 17 -3110669584876606604
29 18 -1377129125841558356
29 19 2069056137538950142
29 20 -2979485547341585026
29 21 -1687151887118229754
29 22 1953806004111853969
29 23 2470362418888670216
29 24 8013152551963759657
29 25 6916914884594508484
29 26 8651852843559262281
29 27 -4891748896447134677
29 28 -5929828891132438347
29 29 -2508995903422651255
29 30 1271411020940389910
29 31 -2978430127953429011
29 32 7787784062005203990
29 33 -3972204614089958531
29 34 3138524963103271540
29 35 8482172803516909267
29 36 -1373577408004496892
29 37 872058680696514011
29 38 -8690417526260833456
29 39 8035930319722813243
29 40 3214533987905816349
29 41 -2575667950680536173
29 42 3599676399335330351
29 43 6253227191725337853
29 44 -3491511874812174333
29 45 -213879443645066050
29 46 -5458560186813266757
29 47 6845622862933796036
29 48 -7014359217337829684
29 49 -8163465395800561939
29 50 3754853708388439823
29 51 -8345399632510068143
29 52 -2532835928058620596
29 53 1326117084825338181
29 54 -4880429729503128195
29 55 6023650596752045390
29 56 -8071998180274672601
29 57 2870152586742805277
29 58 4457420869058458450
29 59 -7002046286196750948
29 60 7393524475259872425
29 61 539939637496564181
29 62 -3119267571260348230
29 63 -2093325865849530515
29 64 -998527871498442934
29 65 4757131882996428226
29 66 -762840147416899256
29 67 7585380092349705578
29 68 8350823307709690411
29 69 5460163239680385099
29 70 -8454417243575221723
29 71 7047743332872087808
29 72 -4808550053575147197
29 73 1717816838375164945
29 74 -8498290857565999095
29 75 -187536968351012247
29 76 3389656630247368983
29 77 -8456633945326374025
29 78 1018166207488237568
29 79 -6050816369241169791
29 80 -5372378371158013022
29 81 8889771657121662445
29 82 4787665620681118193
29 83 -2782784236767047989
29 84 5473416655112180772
29 85 1352206264483031398
29 86 -2205492279639668574
29 87 214663492745977873
29 88 522119969039790344
29 89 -6258918810138490966
29 90 -7035618718773403820
29 91 1772157873151081733
29 92 -1312828465150292527
29 93 4313541097574078803
29 94 5297646980228161913
29 95 -1518329833014247734
29 96 6418204014300357706
29 97 1121814289960339504
29 98 4768015388633621131
29 99 6219441592302232308
29 100 9104512056267160297
29 101 2158687784555613797
29 102 -4886359511345088583
29 103 3927212886709449484
29 104 -3761643338275294912
29 105 6353369150824529163
29 106 1015378960788139325
29 107 5522378075917512366
29 108 2304479529776917531
29 109 2293455972736228422
29 110 -4036208314988416038
29 111 6164341735988930518
29 112 -6933520892242861077
29 113 -4503777061306292055
29 114 -7971226340173313830
29 115 5561759203611715284
29 116 -9162805197653665131
29 117 -8755392561909870588
29 118 6916759490020078440
29 119 8594812069735106830
29 120 -1212590546769482845
29 121 4620067276563069007
29 122 -4572887010522143214
29 123 5980877878286543275
29 124 3047263085141894552
29 125 -61524090143064323
29 126 6491681258270298591
29 127 -7819008637469935818
29 128 7428325375005341105
29 129 1663098840715524080
29 130 6247673423769415019
29 131 4287457456446087053
29 132 6308203757559368231
29 133 -6210128894281360055
29 134 1629556821652909403
29 135 245115038585514031
29 136 8287936551921822022
29 137 -3969023335991887625
29 138 -5372392544513229287
29 139 -7596376439560473335
29 140 2570725792674159028
29 141 5258481827329310908
29 142 -5635029887143079450
29 143 1759866479642724834
29 144 986239932644941665
29 145 -8971153467847725981
29 146 -2368930431673109961
29 147 5907686395456015238
29 148 -8598030110899274391
29 149 340879865131081868
29 150 8900303730656294726
29 151 8080813898167492587
29 152 -3518928184698857169
29 153 2597353536566437463
29 154 70988900702619958
29 155 2816672184285629588
29 156 2063374060123518549
29 157 8237279121685659591
29 158 3153749157577032329
29 159 -6403022748484936284
29 160 -3869205308626826657
29 161 -1747213727365400594
29 162 -1232195716202632918
29 163 25397364307110302
29 164 -205043334893095406
29 165 -3979538088067936183
29 166 6062656756601938643
29 167 -3215070151877549187
29 168 3446140483646401484
29 169 -4632267814961339843
29 170 4835453213612818027
29 171 3293874912824794306
29 172 -6905986053122099970
29 173 -5254929263408986095
29 174 6178307278687332842
29 175 5226826749578572776
29 176 -6190208577230953592
29 177 -9186462903189188180
29 178 1275851831693993726
29 179 -2777090822150949604
29 180 5614447414120678165
29 181 8974278524886189209
29 182 -7038762509784758326
29 183 3676957171185611383
29 184 -6088409782976071940
29 185 7965858220522907504
29 186 -8850272816885600871
29 187 -347982453762778082
29 188 -4081609930274351091
29 189 -2773316843374923017
29 190 -6104695878925319462
29 191 3835415243544105146
29 192 2909017255288892034
29 193 6065026884855731693
29 194 7741321856512475544
29 195 1986235681898422310
29 196 8491967478192418671
29 197 6044509322572855537
29 198 8153861482803424730
29 199 -6956166272842719301
30 0 -1031963847188232010
30 1 -5245663283930861770
30 2 -7227043058134049618
30 3 168088422660585745
30 4 3040076734074499066
30 5 -6077965005040589711
30 6 -8656036296471769793
30 7 -7296420332078075944
30 8 -7502048151524549583
30 9 -3862160516098937636
30 10 1043491506688681390
30 11 -1998655787483111567
30 12 -2143477589093379223
30 13 1824528864354995380
30 14 5017765530836701582
30 15 9107530289043943179
30 16 -7209569491060340448
30 17 2319336693102945516
30 18 1078257114385914111
30 19 -8173314744593411192
30 20 -9127703525618167889
30 21 -7329851067602237678
30 22 3741126639857408725
30 23 -4113862098435630098
30 24 5061649260738154322
30 25 -3843878637843998588
30 26 -84680258073819109
30 27 790676670112582831
30 28 -7860473234400889661
30 29 -3805876749447970181
30 30 -3234940597349606009
30 31 3460220715359556759
30 32 -165356360745233919
30 33 3584398191698261012
30 34 -2199951164896520549
30 35 -1183638292791361631
30 36 8088538870714274955
30 37 -5903828168300656536
30 38 -4113822454561077984
30 39 4360777607079992734
30 40 -3239130682942757765
30 41 3721655322879877372
30 42 -6076346694466870137
30 43 7180021764246175722
30 44 8732680670597217639
30 45 6619605106670282068
30 46 6583483707421074714
30 47 -4011714069012652339
30 48 7848728363113951103
30 49 -5998856488744410154
30 50 8913999216261470991
30 51 -7912216527254502287
30 52 2192089789315702948
30 53 3010114300022223948
30 54 -8221074244716060259
30 55 -2716902187803750684
30 56 8210881678511249936
30 57 -563494943462796200
30 58 -5663457773876061226
30 59 -8528865672064009519
30 60 -9075332838281635842
30 61 -4943262213362523782
30 62 3249043437966963004
30 63 3144569683233176625
30 64 -8031948210705449901
30 65 3611953484353959004
30 66 6852553591304460982
30 67 -8949437957176512294
30 68 -385733911917757738
30 69 2680447057095147420
30 70 3764619713192933709
30 71 -3198581430365960555
30 72 9102245147812971004
30 73 102856589775508036
30 74 6416667288640367584
30 75 6660012872889952088
30 76 2560023584425358132
30 77 -8467896558205875786
30 78 2207437138085782858
30 79 2043535298182939670
30 80 -1318649707823187537
30 81 -4731762350698697897
30 82 3787030798547843348
30 83 4174999545839165286
30 84 152007616509171704
30 85 -7994928545136091797
30 86 3341003497910633783
30 87 -1911083522453871889
30 88 2143253913020481223
30 89 6765747596985526341
30 90 -1745568190730210783
30 91 7037939166386742235
